p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
LRRC8A	0.00128212493799596	0.719061669278529	0.154	0.094	1	1	LRRC8A
SBDS	0.00128354078383347	-0.568298037224505	0.151	0.231	1	1	SBDS
RNF138	0.0012874743050356	-0.982951756093336	0.067	0.128	1	1	RNF138
NRBP1	0.00131691603590863	-0.471843527553307	0.252	0.342	1	1	NRBP1
SDF4	0.00131698943045496	-0.448653457358723	0.348	0.428	1	1	SDF4
CBR4	0.00135400086582846	0.800264401248575	0.13	0.076	1	1	CBR4
POLR3E	0.00136225925770897	-0.975841806013039	0.078	0.142	1	1	POLR3E
ZMYND8.1	0.00136577645816196	0.564669901523307	0.272	0.196	1	1	ZMYND8
SLC6A6.1	0.00136931273881469	0.343946294836133	0.423	0.335	1	1	SLC6A6
PSMA5	0.00139206423113321	-0.354008358817444	0.493	0.574	1	1	PSMA5
NDFIP1	0.00140059813877819	-0.541144857582906	0.296	0.377	1	1	NDFIP1
CALM2	0.00140796662070015	-0.318453387888367	0.641	0.686	1	1	CALM2
AKNA	0.00141500558598956	0.251148182584871	0.649	0.56	1	1	AKNA
CYFIP2	0.00142489626182982	0.39238425779141	0.441	0.354	1	1	CYFIP2
ACAP2	0.00143740784829772	0.352706700616051	0.414	0.325	1	1	ACAP2
KIF3B	0.0014450284585976	-0.805705533119862	0.07	0.132	1	1	KIF3B
MAGT1	0.00146932063097629	-0.770463066428853	0.107	0.178	1	1	MAGT1
UBE2R2	0.00147816991038698	-0.407228000660999	0.284	0.376	1	1	UBE2R2
HNRNPH3	0.00148162641463871	-0.424016684210567	0.446	0.509	1	1	HNRNPH3
VASP	0.00149569606700809	-0.577731381821468	0.351	0.428	1	1	VASP
SASH3	0.00150395388399603	0.425256187389731	0.328	0.243	1	1	SASH3
ABHD15.1	0.00151464456917114	0.484369267272723	0.272	0.195	1	1	ABHD15
DCAF5	0.00151977042403349	0.351582834466534	0.362	0.273	1	1	DCAF5
PABPC1	0.00152141135027577	-0.479809232285585	0.371	0.448	1	1	PABPC1
TATDN1	0.00153536483674561	-0.975841806013039	0.075	0.138	1	1	TATDN1
SBK1	0.00154776653244198	0.657497944983442	0.186	0.121	1	1	SBK1
PAXBP1	0.001549370659102	-0.514264211474923	0.174	0.256	1	1	PAXBP1
MANF	0.00155704453038396	-0.557346127050255	0.281	0.36	1	1	MANF
SYNCRIP.1	0.0015619437030997	-0.489642923171516	0.293	0.377	1	1	SYNCRIP
PIP5K1C	0.00156677123957851	-0.873482987632546	0.099	0.166	1	1	PIP5K1C
WDR6.1	0.00157846397823644	-0.808623652615347	0.093	0.16	1	1	WDR6
ACBD3	0.00158267811143792	-0.679165672573907	0.186	0.262	1	1	ACBD3
ELOVL5	0.00160357738440417	-0.790856142495675	0.099	0.167	1	1	ELOVL5
HSBP1	0.0016058451613833	-0.68218174249818	0.107	0.178	1	1	HSBP1
FAM49B.1	0.00160863024902069	0.343863119979891	0.586	0.502	1	1	FAM49B
CASP8	0.00161027731737056	0.332572553217558	0.438	0.344	1	1	CASP8
CDKN2D.1	0.00161891755214485	0.304292711100989	0.432	0.335	1	1	CDKN2D
SF3B1	0.00162314192794877	-0.250162552837856	0.588	0.678	1	1	SF3B1
ZCCHC2.1	0.00162614531760462	-0.932240517526356	0.07	0.131	1	1	ZCCHC2
FBRS.1	0.00162894978549715	-0.613693221954735	0.162	0.241	1	1	FBRS
SMAD3	0.00169618167144733	-0.899916298619111	0.101	0.168	1	1	SMAD3
HAVCR2.1	0.00170238291326059	-1.06186578404933	0.168	0.236	1	1	HAVCR2
PAM16	0.00171325647788672	-0.920714862719072	0.049	0.105	1	1	PAM16
ENY2.1	0.00171327638073935	-0.583606603402074	0.249	0.328	1	1	ENY2
CYB5B	0.00171496339696761	0.502666157622069	0.278	0.202	1	1	CYB5B
DNMT1.1	0.00172419826775703	0.301373295691587	0.464	0.368	1	1	DNMT1
HMGCS1.1	0.00174049224133348	-0.982951756093336	0.058	0.116	1	1	HMGCS1
RLF	0.00174171380940348	-0.65955469857574	0.159	0.235	1	1	RLF
AC245407.2	0.00174689533106783	0.649023118855672	0.174	0.112	1	1	AC245407.2
PCGF5.1	0.00174870017445022	-0.526091733360985	0.235	0.318	1	1	PCGF5
FAM78A.1	0.00174948530253461	0.447049192145137	0.299	0.218	1	1	FAM78A
PRMT2	0.00175011275196609	0.423097318849786	0.281	0.203	1	1	PRMT2
PRDX4.1	0.00177316484918924	-1.00292186117874	0.075	0.136	1	1	PRDX4
PTK2B.1	0.00177803990496693	0.320456276460289	0.516	0.425	1	1	PTK2B
ACAA2	0.00179773009209173	0.448900746600578	0.267	0.189	1	1	ACAA2
LPGAT1.1	0.00180137591296946	0.315810147201803	0.536	0.445	1	1	LPGAT1
SLC38A1	0.00182400357138348	-0.358062167460916	0.533	0.595	1	1	SLC38A1
DNASE2	0.00185308929210349	0.657645933038801	0.203	0.137	1	1	DNASE2
CCDC47.1	0.0018743325673356	-0.618717402378288	0.177	0.255	1	1	CCDC47
GNL2.1	0.00189491311290336	-0.841717142429407	0.084	0.148	1	1	GNL2
UTP18	0.00191939676214376	-0.653048263634199	0.099	0.167	1	1	UTP18
AL645568.1.1	0.00194649733436345	0.756241192645734	0.116	0.066	1	1	AL645568.1
RANBP1	0.00194839330796511	-0.53973598664574	0.278	0.356	1	1	RANBP1
ACLY	0.00200283062381071	-0.717504722321716	0.104	0.173	1	1	ACLY
PIP4K2A	0.00200903220118287	0.300484094464687	0.684	0.613	1	1	PIP4K2A
TNFRSF1A	0.00201165231376468	0.320675484679285	0.417	0.323	1	1	TNFRSF1A
NOP10.1	0.0020228130548214	-0.454352304669646	0.42	0.5	1	1	NOP10
ADAM17.1	0.00203063435846496	-0.675332395608862	0.139	0.212	1	1	ADAM17
NAA25	0.00204750323802836	-1.12555420389073	0.052	0.106	1	1	NAA25
HSPA8.1	0.00205798519919613	-0.365776780956024	0.588	0.66	1	1	HSPA8
CCNT1	0.0020701452363646	-0.602453720264367	0.139	0.213	1	1	CCNT1
ARID1B	0.00209672964303981	-0.653895146144307	0.148	0.222	1	1	ARID1B
POLR2K.1	0.00209917282759018	-0.60749677287483	0.362	0.428	1	1	POLR2K
INTS5	0.00212265523667444	-0.919826644365225	0.075	0.136	1	1	INTS5
TGS1	0.00215747319680854	-0.553038020962248	0.209	0.288	1	1	TGS1
MTFP1.1	0.0021584172322057	-0.995524082366385	0.075	0.135	1	1	MTFP1
COX4I1	0.00215972779995393	-0.482525071007686	0.261	0.343	1	1	COX4I1
NFAT5.1	0.0021708895249451	-0.69439103327545	0.186	0.259	1	1	NFAT5
DDX52	0.00217744217018269	-0.538154776734331	0.159	0.238	1	1	DDX52
CDC37.1	0.00218314968867433	-0.31695606434686	0.499	0.585	1	1	CDC37
IL6ST	0.00218624405532493	-1.15883565027142	0.055	0.109	1	1	IL6ST
ZNF276.1	0.00219461854471057	0.377512254008258	0.423	0.34	1	1	ZNF276
ARRB1	0.00223699661649339	0.585710262831713	0.203	0.138	1	1	ARRB1
PA2G4	0.00224045938302058	-0.349336737165599	0.513	0.588	1	1	PA2G4
TESPA1	0.00224102918183993	-0.771791467142013	0.139	0.211	1	1	TESPA1
BANF1	0.00225579723769373	-0.373546648888389	0.386	0.463	1	1	BANF1
HNRNPM	0.00225590111822347	-0.378397139902232	0.513	0.586	1	1	HNRNPM
SLCO4C1	0.00227477130212071	0.675490511214291	0.171	0.111	1	1	SLCO4C1
GARS	0.00227579452637836	-0.850242827702005	0.096	0.159	1	1	GARS
APOBEC3C	0.00227838811590866	-0.424418564259851	0.67	0.701	1	1	APOBEC3C
PRKAR1A	0.00229579480700557	-0.838811355202215	0.081	0.143	1	1	PRKAR1A
UHRF1BP1L	0.00232401656338494	-0.867143663224319	0.096	0.159	1	1	UHRF1BP1L
ZNF831	0.00233141330772285	0.656459374375658	0.128	0.076	1	1	ZNF831
HELZ2.1	0.00234241120982871	-0.724186300105986	0.081	0.144	1	1	HELZ2
NR1D2	0.00234432370231441	0.545737061404564	0.252	0.182	1	1	NR1D2
EWSR1.1	0.00236766695630595	-0.626265457181794	0.186	0.259	1	1	EWSR1
MICOS13	0.00236860634025707	-0.56128775339668	0.214	0.293	1	1	MICOS13
PHACTR2	0.0024280872640181	-0.574895239620604	0.238	0.32	1	1	PHACTR2
ATP1B1.1	0.00243256366039367	-1.0361803277751	0.061	0.116	1	1	ATP1B1
ATP10A	0.00245220772790467	0.456744419534389	0.212	0.144	1	1	ATP10A
IL18R1.1	0.00245223316640998	-0.798477139275251	0.154	0.224	1	1	IL18R1
PPP1R15B	0.00245819982692297	-0.655522364228749	0.151	0.223	1	1	PPP1R15B
PSMA2.1	0.00246780062188413	-0.308033634636841	0.53	0.605	1	1	PSMA2
SIAH2	0.00247722159163452	-0.906660341714432	0.078	0.138	1	1	SIAH2
CRY1	0.00248334736792639	-0.841717142429407	0.084	0.146	1	1	CRY1
TXNDC17	0.00248468052142141	-0.600943887488909	0.136	0.209	1	1	TXNDC17
RGS10	0.00250940044174164	-0.58955221519888	0.241	0.314	1	1	RGS10
IFRD2.1	0.00251222965826839	-1.01985587920944	0.078	0.137	1	1	IFRD2
PITPNA	0.00255168563712477	-0.774977617597894	0.101	0.166	1	1	PITPNA
FAM133B	0.00255854659221949	-0.443031533369838	0.203	0.284	1	1	FAM133B
AC012020.1	0.00256726769383806	0.541194127111062	0.162	0.103	1	1	AC012020.1
CLEC2D.1	0.00258047541106227	-0.479669750711357	0.681	0.705	1	1	CLEC2D
HSPA4	0.0025887970135166	-0.55254977568077	0.214	0.292	1	1	HSPA4
ITGA4.1	0.00258955828462513	-0.441733480213811	0.426	0.51	1	1	ITGA4
CD47	0.00262582121801475	0.273420124593365	0.629	0.545	1	1	CD47
CNIH1.1	0.00262878831043764	-0.681494774744942	0.139	0.208	1	1	CNIH1
NEPRO	0.00272880248482799	-0.917403713446439	0.078	0.137	1	1	NEPRO
NMT2.1	0.00275828134944893	0.537282789583988	0.226	0.158	1	1	NMT2
MARCKSL1	0.00279771998881655	0.386627509557797	0.168	0.108	1	1	MARCKSL1
MICOS10.1	0.00280782357371447	0.338736123568464	0.374	0.286	1	1	MICOS10
GAPVD1	0.00281176489707398	-0.661748682762609	0.151	0.221	1	1	GAPVD1
RESF1	0.00283655588872325	0.32530571698541	0.458	0.375	1	1	RESF1
RIPOR2	0.00283787497766397	0.283092358125582	0.449	0.362	1	1	RIPOR2
NPRL2	0.00285250305909307	0.728949885868515	0.154	0.099	1	1	NPRL2
JOSD1	0.00285759954631163	-0.791835291891637	0.081	0.141	1	1	JOSD1
REV1	0.00290644701230662	-0.643659731274898	0.125	0.193	1	1	REV1
TET3	0.00291912189153196	-0.755159770701474	0.081	0.142	1	1	TET3
BPGM	0.00293487992734222	0.678584171961565	0.168	0.111	1	1	BPGM
NECAP1	0.00296087176658116	-1.04439892776955	0.055	0.108	1	1	NECAP1
FXYD5	0.00296672309691248	-0.42909687995287	0.545	0.59	1	1	FXYD5
DARS	0.00296873600981878	-0.612149304481291	0.154	0.225	1	1	DARS
ANKRA2	0.00297453019296197	0.686753671995984	0.203	0.141	1	1	ANKRA2
HMOX2	0.00298226131239407	0.398396495816917	0.342	0.263	1	1	HMOX2
LIMS1	0.00298590057706068	-0.497443398971638	0.171	0.248	1	1	LIMS1
FASLG	0.00299988224333506	-0.791306101696749	0.484	0.514	1	1	FASLG
FGFR1OP2	0.00300543774207883	-0.442062917848462	0.359	0.432	1	1	FGFR1OP2
PSMB1	0.00303840843048533	-0.258189687403678	0.603	0.672	1	1	PSMB1
ADAR.1	0.00307355922990776	-0.441104180155331	0.481	0.538	1	1	ADAR
KBTBD3	0.00308075432627244	0.875946915154682	0.122	0.074	1	1	KBTBD3
EYA3	0.00308713226128761	-0.904070084579875	0.078	0.136	1	1	EYA3
MYO9B	0.00310377129588374	0.402942045382134	0.293	0.218	1	1	MYO9B
PPP1R16B	0.00311601549498465	-0.455370616346663	0.252	0.332	1	1	PPP1R16B
GTPBP4.1	0.00312025573595841	-0.77910085511657	0.159	0.228	1	1	GTPBP4
C1orf43	0.00314230124723094	-0.5428210083311	0.214	0.29	1	1	C1orf43
PIP4K2C	0.00314772415123051	0.83898129477822	0.11	0.064	1	1	PIP4K2C
SUSD3	0.00315024497341859	-1.04437114899596	0.075	0.132	1	1	SUSD3
BUB3	0.00315157412548358	-0.361342174621127	0.299	0.385	1	1	BUB3
ATP5F1B	0.00315674120225356	-0.394541456213682	0.281	0.366	1	1	ATP5F1B
EIF2A	0.00317190872975507	-0.600943887488909	0.136	0.206	1	1	EIF2A
TIMMDC1	0.0031756370979901	-0.524298773128649	0.136	0.208	1	1	TIMMDC1
TNFAIP3	0.00321465035717844	-0.489196681963279	0.6	0.627	1	1	TNFAIP3
RSL24D1	0.003224408077751	-0.346184006921399	0.345	0.428	1	1	RSL24D1
ZNF267.1	0.00326784434591769	-0.601660637137859	0.214	0.287	1	1	ZNF267
DTX3L.1	0.00332399361527666	-0.614044598590098	0.255	0.328	1	1	DTX3L
MAP3K5	0.00337321727257305	0.591206604787126	0.186	0.126	1	1	MAP3K5
EIF3D	0.00337340078183788	-0.332969998134572	0.414	0.495	1	1	EIF3D
GOLGB1	0.00337799185000296	-0.471415669412713	0.441	0.509	1	1	GOLGB1
BPTF	0.00337817742910007	0.262126054821128	0.684	0.635	1	1	BPTF
RBM8A	0.00339790824762455	-0.401298863606228	0.432	0.504	1	1	RBM8A
NEU1	0.00342645845400841	-0.98315446899794	0.064	0.118	1	1	NEU1
KANSL1	0.00343628850750475	0.411639543841521	0.359	0.284	1	1	KANSL1
STX8	0.00345946639070844	0.552384461983924	0.246	0.18	1	1	STX8
GNG5	0.00349156024605045	-0.276992261871183	0.629	0.697	1	1	GNG5
UTRN	0.00354752481933339	0.254798360691621	0.675	0.604	1	1	UTRN
BORCS6	0.00355839584456613	0.532164229295673	0.252	0.186	1	1	BORCS6
TESK1.1	0.00356284190531229	-0.936587081760823	0.09	0.148	1	1	TESK1
CYTH4	0.00357810656723098	0.534734112058598	0.188	0.128	1	1	CYTH4
USP9X	0.00358723387714412	-0.592674909596755	0.209	0.28	1	1	USP9X
INPP4A	0.00359207816930268	0.397625702175402	0.29	0.214	1	1	INPP4A
DNAL1	0.00359450447900467	0.809952538226199	0.101	0.058	1	1	DNAL1
KRTCAP2	0.00363333247180035	-0.300860720046025	0.58	0.623	1	1	KRTCAP2
KLHL24.1	0.00363507475488863	0.362202465600697	0.455	0.38	1	1	KLHL24
NARS	0.00365630852441825	-0.620667488233936	0.209	0.279	1	1	NARS
KPNA1	0.00370632179673127	-0.628125196483019	0.174	0.243	1	1	KPNA1
LIM2.1	0.00377537663218246	-1.0874283588356	0.107	0.166	1	1	LIM2
ZC3H6	0.00380614404882848	0.754221199783477	0.197	0.139	1	1	ZC3H6
RPS6KA1.1	0.00381251276749629	0.501866122285907	0.304	0.236	1	1	RPS6KA1
CDKN1B	0.0038186289481436	0.325789114952133	0.496	0.415	1	1	CDKN1B
SMC2	0.00383340435071854	0.561195966932974	0.197	0.136	1	1	SMC2
DHX38	0.00383708338817887	-0.846004052335305	0.093	0.152	1	1	DHX38
ADGRG3.1	0.0038473748197816	-1.24310492259664	0.061	0.112	1	1	ADGRG3
GFOD1.1	0.00384887675532202	-0.642531083061701	0.296	0.362	1	1	GFOD1
IFIT5.1	0.00386152133508579	-0.63747295599893	0.22	0.289	1	1	IFIT5
RBMX2	0.00386845935391963	-0.682559403201422	0.099	0.161	1	1	RBMX2
RASSF3.1	0.00391553999757926	0.418428772309037	0.362	0.286	1	1	RASSF3
TMEM70	0.00392539705925941	-0.607653698721883	0.113	0.178	1	1	TMEM70
TOMM20	0.00393245900752283	-0.360842000115661	0.394	0.47	1	1	TOMM20
PDHB	0.00395904090427772	0.443481320976768	0.296	0.222	1	1	PDHB
BRD4	0.00396039599323007	-0.28225885885754	0.446	0.527	1	1	BRD4
DOK2	0.00398543061781031	0.314986563252865	0.557	0.475	1	1	DOK2
AUTS2.1	0.00398853356084807	0.26739431274203	0.452	0.363	1	1	AUTS2
KLHDC2	0.00400881500120393	0.3949581232412	0.296	0.221	1	1	KLHDC2
PRDX6	0.00404569722265714	-0.307023238746632	0.496	0.562	1	1	PRDX6
PDXK	0.00407258956257182	-0.538799105110669	0.162	0.233	1	1	PDXK
PEA15.1	0.00407392702021912	-1.00730100038241	0.061	0.113	1	1	PEA15
NOL8	0.00410902739365714	-0.895846881522155	0.087	0.144	1	1	NOL8
GTF2F1	0.00412761949622853	-0.492788811277661	0.139	0.209	1	1	GTF2F1
SIPA1L1.1	0.00412933061174918	-0.835575417959414	0.075	0.132	1	1	SIPA1L1
IL32	0.00412968174560455	-1.10247926776755	0.055	0.105	1	1	IL32
CARD19.1	0.00413509080450313	-0.470571693368522	0.246	0.325	1	1	CARD19
KLRC4	0.0041477804155471	-0.495708429738266	0.186	0.261	1	1	KLRC4
DNMT3A	0.00415470192285369	-0.707611988813938	0.087	0.146	1	1	DNMT3A
GMCL1	0.00415557097607699	0.490106200793195	0.281	0.213	1	1	GMCL1
ZC3H7A.1	0.00415844573615603	-0.47914962812651	0.212	0.286	1	1	ZC3H7A
NSMCE1	0.00418539503574086	-0.683959951300413	0.122	0.186	1	1	NSMCE1
TRA2B	0.00418711944005133	-0.317801438136528	0.365	0.451	1	1	TRA2B
NOP14.1	0.00420669319323458	-0.937270729185374	0.104	0.163	1	1	NOP14
HEXB	0.00421802904200597	0.699498466314731	0.159	0.106	1	1	HEXB
SPSB3	0.00422263279896154	0.320823636295781	0.493	0.415	1	1	SPSB3
DDX3Y	0.0042251204101728	-0.476575750854888	0.267	0.346	1	1	DDX3Y
TIMM13	0.00422934142381899	-0.682200914333635	0.2	0.267	1	1	TIMM13
B4GALT5.1	0.00428936011120502	-0.976208346576234	0.087	0.143	1	1	B4GALT5
ZBTB40	0.00429361090232892	-0.638496587000756	0.09	0.15	1	1	ZBTB40
PTPN11	0.00429536296753796	-0.610696963816912	0.171	0.241	1	1	PTPN11
JARID2	0.00430740132971839	-0.459805251139303	0.351	0.431	1	1	JARID2
SENP6	0.00435648315057032	-0.4533855045244	0.278	0.355	1	1	SENP6
RANBP2	0.00437118151402245	-0.355917105636279	0.293	0.375	1	1	RANBP2
CLSTN1	0.00437852288019944	0.443775607753611	0.272	0.203	1	1	CLSTN1
STRAP	0.00439009443166627	-0.469970602446737	0.287	0.359	1	1	STRAP
SMARCB1	0.00439192474637358	-0.585938227896025	0.18	0.249	1	1	SMARCB1
HSD17B10	0.00443058702388556	-0.645807621091608	0.119	0.183	1	1	HSD17B10
IFI35.1	0.00443877743010768	-0.619863121193153	0.246	0.317	1	1	IFI35
SVIP	0.00446407126840961	-0.867721241287056	0.067	0.12	1	1	SVIP
ARPC5L	0.00449330048269356	-0.325947137710561	0.525	0.597	1	1	ARPC5L
TP53TG1	0.00450228758649393	0.717412363571379	0.128	0.079	1	1	TP53TG1
RAB9A	0.00452508387681868	0.312371472231211	0.365	0.286	1	1	RAB9A
MRPS28	0.00453149877890757	-0.859701837528174	0.067	0.12	1	1	MRPS28
PGGHG	0.00453597103417103	-0.880594799371259	0.078	0.133	1	1	PGGHG
MBNL2	0.0045414505933876	0.43509050360516	0.249	0.181	1	1	MBNL2
DDX60L	0.00454510452067023	-0.808118688818034	0.165	0.229	1	1	DDX60L
TAX1BP1	0.00455387836045553	-0.273415226328185	0.606	0.67	1	1	TAX1BP1
SLC66A2	0.00457504926802372	-0.843528047572133	0.064	0.116	1	1	SLC66A2
APOL2	0.00459304398282969	0.286898036242636	0.371	0.287	1	1	APOL2
SP4.1	0.00461127978352873	0.587162489328859	0.212	0.151	1	1	SP4
PRMT1.1	0.00462283813283683	-0.45344927123861	0.342	0.41	1	1	PRMT1
GRIPAP1	0.00466208740527148	-0.777129739098526	0.142	0.204	1	1	GRIPAP1
PSMD8.1	0.00466987033863559	-0.337092560090711	0.481	0.544	1	1	PSMD8
MAPK1IP1L.1	0.00469312548557623	-0.564273519560744	0.188	0.258	1	1	MAPK1IP1L
UBE2D1	0.00471581098390744	-0.740166794734468	0.084	0.141	1	1	UBE2D1
TANK.1	0.00472211138011136	-0.534983368167838	0.284	0.357	1	1	TANK
PDCD2	0.00475625260463809	-0.500038701864832	0.226	0.299	1	1	PDCD2
POLR2L.1	0.00476309495400576	-0.282176862646837	0.571	0.632	1	1	POLR2L
SIVA1	0.0047793403555751	-0.458059374920946	0.229	0.304	1	1	SIVA1
DDB1	0.00490448567410016	-0.564723056298016	0.133	0.2	1	1	DDB1
ESF1	0.00491260775601614	-0.637838629136515	0.177	0.243	1	1	ESF1
ANP32E.1	0.00492404820496174	-0.509123970054541	0.261	0.337	1	1	ANP32E
CMPK1	0.00496497672977344	-0.301311507154431	0.357	0.44	1	1	CMPK1
ZNF770	0.00497317493688471	-0.432981376372648	0.194	0.27	1	1	ZNF770
LYN	0.00498502383619574	0.373199606945691	0.357	0.285	1	1	LYN
ATP6V0B.1	0.00499036362653096	-0.37237215998959	0.377	0.45	1	1	ATP6V0B
ELF2	0.00501966921867226	0.551931089976378	0.212	0.151	1	1	ELF2
NOL10	0.00503352721879169	-0.952027322838669	0.064	0.115	1	1	NOL10
COQ10B	0.00503369760290861	-0.367034049876018	0.209	0.288	1	1	COQ10B
IQGAP2	0.00508843726702361	0.292098573854917	0.475	0.4	1	1	IQGAP2
BCDIN3D	0.00513546377382522	0.557457801709172	0.133	0.084	1	1	BCDIN3D
SRRT.1	0.00519417355050671	-0.666069168461993	0.133	0.197	1	1	SRRT
ARHGAP17	0.00522545078876414	-0.904039959599071	0.064	0.115	1	1	ARHGAP17
ILF2.1	0.0052667318356542	-0.508090050871116	0.365	0.424	1	1	ILF2
EIF3E	0.00529737561697545	-0.356473099792908	0.458	0.522	1	1	EIF3E
HERPUD1	0.00530241268130413	-0.685548362447641	0.22	0.287	1	1	HERPUD1
UQCRFS1	0.00532115256203943	-0.390236218494873	0.325	0.4	1	1	UQCRFS1
DGKQ	0.00536615030931796	0.679044797211178	0.119	0.073	1	1	DGKQ
FYTTD1	0.00540199621626485	-0.422289414710539	0.328	0.397	1	1	FYTTD1
ECH1	0.00544197525427879	0.270068718754822	0.487	0.408	1	1	ECH1
TTC4	0.00544739127157595	-0.959872297013829	0.067	0.118	1	1	TTC4
GORASP2	0.00547396885281068	-0.61773990470676	0.101	0.161	1	1	GORASP2
AHSA1	0.00547540555373701	-0.394575354982989	0.284	0.359	1	1	AHSA1
RASSF5	0.00549778809285612	-0.339800772737564	0.559	0.607	1	1	RASSF5
BID.1	0.00550450169104513	-0.787696013993636	0.252	0.309	1	1	BID
TMEM219	0.00550980791497371	0.419193020170655	0.296	0.223	1	1	TMEM219
AK6.1	0.0055524814558672	-0.683959951300413	0.136	0.198	1	1	AK6
OSTC.1	0.00559576690722696	-0.465279181730428	0.336	0.403	1	1	OSTC
QSOX1.1	0.00563792445972225	0.344704545815253	0.319	0.239	1	1	QSOX1
DNAJB11.1	0.00568745008547407	-0.578554967484614	0.171	0.238	1	1	DNAJB11
CREBRF	0.00569160762121073	0.315365231893982	0.545	0.47	1	1	CREBRF
MRPS15	0.00570499044658265	-0.482503081280494	0.159	0.23	1	1	MRPS15
TPMT	0.00573768307653897	-0.887479298000481	0.07	0.121	1	1	TPMT
AAK1.1	0.00574768093058439	0.372030158338823	0.441	0.369	1	1	AAK1
MRPL12	0.00577379552105972	-0.850242827702005	0.107	0.164	1	1	MRPL12
HNRNPA0	0.00585677423181231	-0.264968896975784	0.591	0.644	1	1	HNRNPA0
TMEM204	0.0059006712008195	0.728920884995533	0.107	0.064	1	1	TMEM204
NUDC.1	0.00592356598810165	-0.414215414905988	0.386	0.445	1	1	NUDC
SEM1	0.00594451550602586	-0.343876490865915	0.316	0.393	1	1	SEM1
XRN2	0.00594690029834757	-0.318371407226091	0.4	0.484	1	1	XRN2
ATG101.1	0.00600497615014065	-0.634597575160579	0.139	0.202	1	1	ATG101
KHDRBS1	0.00600922690577507	-0.643520183550391	0.142	0.206	1	1	KHDRBS1
SNX18	0.0060315320345385	0.504731489030046	0.212	0.151	1	1	SNX18
MCL1.1	0.00605898682438209	-0.393457314447632	0.548	0.605	1	1	MCL1
ERG28	0.0060597219246616	-0.732023551585122	0.096	0.152	1	1	ERG28
PLEKHO1.1	0.00607357119869933	-0.643395484400063	0.148	0.211	1	1	PLEKHO1
RILPL2.1	0.00611594464377544	-1.34403329507935	0.157	0.214	1	1	RILPL2
UBE2A.1	0.00612014171114607	-0.844534988922585	0.078	0.131	1	1	UBE2A
MLEC	0.00613908234352666	-0.519831769030783	0.18	0.249	1	1	MLEC
SRPK1.1	0.0061718596814926	-0.467821009188171	0.214	0.286	1	1	SRPK1
TWISTNB.1	0.00622713359782419	-0.82321296990913	0.087	0.141	1	1	TWISTNB
KDM5B	0.00626580557168815	-0.785488968133726	0.096	0.152	1	1	KDM5B
GSPT1.1	0.00631696112033887	-0.533515806400761	0.307	0.371	1	1	GSPT1
EMG1	0.00632384177067608	-0.67020223143971	0.099	0.156	1	1	EMG1
ITM2A	0.00635403571534435	-0.604560550272779	0.18	0.247	1	1	ITM2A
ATP6V1H	0.00639031087221347	-0.932209200480293	0.058	0.106	1	1	ATP6V1H
HDAC1	0.00640647097295167	0.365718648152715	0.417	0.345	1	1	HDAC1
HIC1	0.00640766051044862	-1.03606145773737	0.064	0.113	1	1	HIC1
PDS5A	0.00651851673947308	-0.51791198190207	0.246	0.315	1	1	PDS5A
STOML2	0.00652443483139358	-0.42287399503548	0.171	0.241	1	1	STOML2
ATP2B1	0.00656189529837593	-0.516217755151867	0.165	0.233	1	1	ATP2B1
ISCU.1	0.00663100529235469	-0.286572790320978	0.53	0.594	1	1	ISCU
TSEN54	0.0066365149600886	0.468031438603658	0.252	0.188	1	1	TSEN54
RRP1	0.00667110364840595	-0.891029523765539	0.072	0.123	1	1	RRP1
SEMA4D	0.00667714151920268	-0.519148488635148	0.203	0.271	1	1	SEMA4D
CIAO2B	0.00668900126895471	-0.887479298000481	0.07	0.12	1	1	CIAO2B
SNRK	0.00676823736434092	0.494935540362846	0.214	0.155	1	1	SNRK
UQCC2.1	0.00680572509625202	-0.713865110286332	0.101	0.158	1	1	UQCC2
SNF8	0.00681897205380958	-0.437653205493398	0.232	0.305	1	1	SNF8
TACO1	0.00682654714189688	-0.927368482029091	0.055	0.102	1	1	TACO1
PREX1.1	0.0068285156912181	0.264250390088598	0.612	0.541	1	1	PREX1
SLC44A2	0.00683784901922473	0.498593514689551	0.284	0.221	1	1	SLC44A2
SRFBP1	0.00684967970985539	-0.785482218906032	0.093	0.148	1	1	SRFBP1
AC044849.1	0.00686931792364162	-0.839366439668949	0.139	0.198	1	1	AC044849.1
PHF1	0.00687985851142765	-0.532287842134499	0.148	0.213	1	1	PHF1
GALNT7	0.00694411542567209	-0.645807621091608	0.107	0.166	1	1	GALNT7
NCOR2	0.00694854696544342	-0.524123185603177	0.145	0.209	1	1	NCOR2
CNOT4	0.00695849507655885	-0.346886177196101	0.249	0.331	1	1	CNOT4
EEF2	0.00696071134280292	-0.345508266089552	0.484	0.54	1	1	EEF2
NFIC	0.00699555193496641	-0.517167983407122	0.11	0.171	1	1	NFIC
DDX55	0.00700596004325455	-0.879434129967046	0.064	0.113	1	1	DDX55
SENP1	0.00710707913468773	-0.849087267663794	0.07	0.12	1	1	SENP1
BCAS2.1	0.00711560183562463	-0.382392054869369	0.22	0.292	1	1	BCAS2
RNASEH2C	0.00715605777230471	-0.464349872894182	0.241	0.313	1	1	RNASEH2C
SEC11C	0.00717498975557518	-0.566833232995559	0.223	0.289	1	1	SEC11C
