p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
CASP8.1	1.12644096747904e-10	-1.2185991858679	0.209	0.4	1.50334811519753e-06	1	CASP8
ALG5	1.128209947488e-10	1.07816908093855	0.295	0.136	1.50570899591749e-06	1	ALG5
UBE2A.1	1.13209709736769e-10	1.38612255367358	0.226	0.091	1.51089678614692e-06	1	UBE2A
ATXN7.1	1.19117373769806e-10	-1.08685053975167	0.175	0.377	1.58974047033183e-06	1	ATXN7
RBM28	1.20451634530481e-10	0.95889804607908	0.418	0.238	1.60754751444381e-06	1	RBM28
EIF3M.1	1.2053761668411e-10	0.7221299349886	0.627	0.432	1.60869503226613e-06	1	EIF3M
CERS6	1.21765145859541e-10	1.81494510463947	0.147	0.044	1.62507763664143e-06	1	CERS6
CENPV	1.26166697000665e-10	1.3451038729635	0.233	0.095	1.68382073817088e-06	1	CENPV
TOMM70.1	1.31240782530414e-10	1.14040474524189	0.288	0.133	1.75153948365091e-06	1	TOMM70
POMC	1.32536725685362e-10	1.24048091774207	0.24	0.099	1.76883514099684e-06	1	POMC
CANX.1	1.32775245577008e-10	0.853269778550195	0.592	0.42	1.77201842747074e-06	1	CANX
DUS3L	1.32776044841275e-10	1.7332759467798	0.144	0.042	1.77202909445165e-06	1	DUS3L
PMM2	1.32894013998111e-10	1.88168870689418	0.134	0.037	1.77360351081879e-06	1	PMM2
FOXP1	1.33435928875522e-10	0.906947719195014	0.726	0.619	1.78083590677272e-06	1	FOXP1
ATXN2L.1	1.33972934579974e-10	0.876763492350469	0.452	0.262	1.78800278490433e-06	1	ATXN2L
PFDN6.1	1.34594178909611e-10	1.23436321299506	0.315	0.157	1.79629391172767e-06	1	PFDN6
RAB11FIP1.1	1.38455465952162e-10	-0.84542667191937	0.219	0.432	1.84782664859755e-06	1	RAB11FIP1
SNF8.1	1.38867660294827e-10	0.838559298853569	0.428	0.241	1.85332779429476e-06	1	SNF8
COX17	1.39536493446778e-10	0.69872905452436	0.61	0.423	1.8622540415407e-06	1	COX17
BCAS2	1.44467087618262e-10	0.901930784250908	0.418	0.233	1.92805775135332e-06	1	BCAS2
PRDX6.1	1.50097135961932e-10	0.720363963967878	0.688	0.489	2.00319637654794e-06	1	PRDX6
TXK.1	1.50369703927134e-10	-1.16135750516914	0.192	0.388	2.00683406861153e-06	1	TXK
KPNA1.1	1.51097157080052e-10	1.00830269482326	0.366	0.194	2.01654265839038e-06	1	KPNA1
DDX5	1.54003301204769e-10	0.306840531579948	0.993	0.966	2.05532805787885e-06	1	DDX5
LAIR1.1	1.5637240083459e-10	-2.01491107186705	0.062	0.226	2.08694606153844e-06	1	LAIR1
PDCD11.1	1.59425560466419e-10	1.37560279101267	0.226	0.092	2.12769352998483e-06	1	PDCD11
HSPA13	1.63337345406843e-10	1.44093535514346	0.212	0.083	2.17990021179972e-06	1	HSPA13
ERCC1.1	1.65421900426635e-10	1.1844951648758	0.288	0.134	2.20772068309388e-06	1	ERCC1
LMNA	1.69209958730905e-10	1.93929039071587	0.106	0.024	2.25827610922266e-06	1	LMNA
CARS.1	1.71886911192465e-10	1.28382559875685	0.24	0.1	2.29400271677464e-06	1	CARS
CCT7.1	1.72590453970483e-10	0.827368367497999	0.541	0.364	2.30339219869007e-06	1	CCT7
NUDCD1.1	1.75642480012207e-10	1.42149440307663	0.202	0.076	2.34412453824291e-06	1	NUDCD1
RPLP1.1	1.79914408296707e-10	-0.312937757716487	1	1	2.40113769312785e-06	1	RPLP1
SH2B3	1.8310636459414e-10	1.17521887339026	0.298	0.141	2.44373754187339e-06	1	SH2B3
NDUFAF3.1	1.91857938409224e-10	0.908680212549869	0.449	0.267	2.5605360460095e-06	1	NDUFAF3
ZBP1.1	1.9688028311642e-10	-1.64361851282973	0.103	0.28	2.62756425847174e-06	1	ZBP1
RPL36AL	1.97244659005736e-10	0.346271479743329	0.99	0.971	2.63242721909056e-06	1	RPL36AL
RAB5IF	2.03990241270058e-10	0.641160095151996	0.634	0.445	2.72245375999019e-06	1	RAB5IF
SCAF11	2.10449717105878e-10	-0.646277758017306	0.572	0.738	2.80866192449505e-06	1	SCAF11
PARP14.1	2.1301157112328e-10	0.724545879180161	0.682	0.519	2.8428524282113e-06	1	PARP14
LETM1.1	2.18480330824138e-10	1.16752309540061	0.264	0.117	2.91583849517895e-06	1	LETM1
TNIP1.1	2.18770367237865e-10	1.16418746799865	0.342	0.181	2.91970932115654e-06	1	TNIP1
ETS1.1	2.29730575919314e-10	-0.747465049915482	0.435	0.617	3.06598426621916e-06	1	ETS1
TUBA1B.1	2.44837205745973e-10	0.919768870591524	0.534	0.365	3.26759734788576e-06	1	TUBA1B
DHX37	2.48328721437899e-10	1.87505828371432	0.13	0.036	3.3141951163102e-06	1	DHX37
RAD23A	2.53609788465074e-10	0.761411895612099	0.479	0.287	3.38467623685487e-06	1	RAD23A
AMIGO2	2.59634608688982e-10	1.68823821804741	0.175	0.061	3.46508348756315e-06	1	AMIGO2
HUWE1	2.63177009563334e-10	0.791672621960516	0.497	0.306	3.51236036963225e-06	1	HUWE1
INTS5	2.65465502736847e-10	1.38612255367358	0.223	0.091	3.54290259952597e-06	1	INTS5
SND1.1	2.67544738705944e-10	1.27971668513108	0.298	0.148	3.57065208276952e-06	1	SND1
TDP1	2.90308966336461e-10	1.71086600310584	0.158	0.051	3.8744634647264e-06	1	TDP1
SF3B6	2.90654248579666e-10	0.640205412911657	0.64	0.446	3.87907160154423e-06	1	SF3B6
ZNF92	2.9544065481276e-10	-1.69561029476167	0.092	0.264	3.94295097913109e-06	1	ZNF92
FCRL6.1	3.19837284483456e-10	-2.67435318811067	0.034	0.181	4.2685483987162e-06	1	FCRL6
AHSA1	3.21535143515395e-10	0.809051360724685	0.493	0.311	4.29120802535646e-06	1	AHSA1
YIF1A.1	3.255167639719e-10	1.14411066385077	0.264	0.118	4.34434673196898e-06	1	YIF1A
GAR1.1	3.26989939450914e-10	1.48029985946306	0.199	0.076	4.3640077319119e-06	1	GAR1
FAM98A	3.31307530144394e-10	1.60362811424077	0.192	0.072	4.42163029730708e-06	1	FAM98A
PITPNC1.1	3.33675005556502e-10	-1.03667950003518	0.223	0.418	4.45322662415707e-06	1	PITPNC1
PSMA7.1	3.73000602876648e-10	0.533673847990044	0.849	0.763	4.97806604599174e-06	1	PSMA7
FKBP5.1	3.89853621462403e-10	1.18612113493801	0.257	0.113	5.20298643203723e-06	1	FKBP5
TCERG1.1	3.90299577267548e-10	1.03100564846853	0.342	0.179	5.20893815821269e-06	1	TCERG1
RWDD1.1	4.05292467605258e-10	0.643995538092838	0.62	0.422	5.40903327265978e-06	1	RWDD1
RAP2B.1	4.18274650200278e-10	-1.35649848502961	0.151	0.336	5.58229348157291e-06	1	RAP2B
SZRD1.1	4.23707349427157e-10	0.858283104830486	0.425	0.247	5.65479828545484e-06	1	SZRD1
TMEM14C	4.31074195445861e-10	-2.08832539096549	0.045	0.197	5.75311621242046e-06	1	TMEM14C
ARF5.1	4.57796907931971e-10	0.854830949396823	0.438	0.254	6.10975753326009e-06	1	ARF5
BTN3A1.1	4.64023399429986e-10	-1.21595355080657	0.175	0.358	6.19285628879259e-06	1	BTN3A1
GLRX5.1	4.84311968517193e-10	0.813084899482927	0.5	0.321	6.46362753183046e-06	1	GLRX5
STK17B	4.8656318892159e-10	-0.570451209811138	0.623	0.764	6.49367231934755e-06	1	STK17B
UAP1	5.07213148568832e-10	1.36949303171007	0.233	0.099	6.76926668079964e-06	1	UAP1
CLTC	5.12323765623418e-10	0.750965999171572	0.483	0.288	6.83747297601014e-06	1	CLTC
COX20.1	5.25156798603745e-10	1.05059649386414	0.356	0.193	7.00874263416559e-06	1	COX20
MDH1.1	5.27200295030293e-10	0.739596141643315	0.503	0.31	7.03601513747429e-06	1	MDH1
PSIP1.1	5.27505032874738e-10	-1.10334531779211	0.236	0.427	7.04008216874625e-06	1	PSIP1
EIF4E.1	5.30002786285534e-10	1.00514884526594	0.305	0.146	7.07341718576674e-06	1	EIF4E
PSMD12	5.42182917868023e-10	0.821247900523487	0.469	0.29	7.23597322186664e-06	1	PSMD12
CKAP2.1	5.59792068096457e-10	-1.79663279763345	0.072	0.235	7.47098494081531e-06	1	CKAP2
NEMP2	5.61005963086042e-10	1.71089474732297	0.127	0.035	7.48718558334631e-06	1	NEMP2
CMC2	5.63752881887131e-10	0.813729537250781	0.445	0.259	7.52384596166566e-06	1	CMC2
SUSD3.1	5.69267563986551e-10	-3.90076600637915	0.01	0.139	7.59744490896451e-06	1	SUSD3
RGS14	5.71403836168782e-10	-2.70337523361484	0.024	0.163	7.62595559750857e-06	1	RGS14
DDX3Y.1	6.01923438897362e-10	0.803930606847309	0.497	0.313	8.0332702155242e-06	1	DDX3Y
SDAD1.1	6.04766057738958e-10	1.07251992078293	0.329	0.171	8.07120780658413e-06	1	SDAD1
NARS.1	6.36744864676936e-10	0.991108893453598	0.438	0.269	8.49799696397839e-06	1	NARS
MGAT2.1	6.85082362876009e-10	1.19027073256828	0.274	0.129	9.14310921494321e-06	1	MGAT2
WDR74.1	6.90136618538149e-10	1.38626422922846	0.226	0.096	9.21056331101014e-06	1	WDR74
EXOSC4.1	6.98534207683212e-10	1.44059252965891	0.195	0.075	9.32263753574014e-06	1	EXOSC4
LDLRAD4	7.32915382082365e-10	-2.50285301359252	0.031	0.173	9.78148868927124e-06	1	LDLRAD4
MCRIP1	7.78292777345891e-10	0.868044800626549	0.425	0.249	1.03870954064583e-05	1	MCRIP1
PTGER4	8.01216256342257e-10	1.08175464005116	0.565	0.415	1.06930321571438e-05	1	PTGER4
PSMA4	8.05411425902285e-10	0.703663600965663	0.579	0.391	1.07490208900919e-05	1	PSMA4
RPN2	8.12661907182404e-10	0.684628017945526	0.562	0.371	1.08457858132564e-05	1	RPN2
USP16	8.15344566913081e-10	0.705907202915859	0.507	0.318	1.0881588590022e-05	1	USP16
RPS13	8.5784316706425e-10	-0.347817946965608	0.973	0.985	1.14487749076395e-05	1	RPS13
TRIM5	8.61118185821981e-10	1.66206836760088	0.161	0.055	1.14924833079802e-05	1	TRIM5
CKS2	8.63277518928475e-10	1.43559551368624	0.223	0.094	1.15213017676194e-05	1	CKS2
POLR3GL.1	8.7255980575557e-10	-0.979511677354752	0.226	0.418	1.16451831676138e-05	1	POLR3GL
RAB10.1	8.74515868044185e-10	0.845512884286956	0.435	0.259	1.16712887749177e-05	1	RAB10
FDX2	9.2105204672035e-10	1.56390879632745	0.164	0.057	1.22923606155298e-05	1	FDX2
ACADVL.1	9.21054155489973e-10	1.00948845966784	0.384	0.22	1.22923887591692e-05	1	ACADVL
TSPO	9.23674689359901e-10	-1.07299043392352	0.212	0.397	1.23273624041972e-05	1	TSPO
TEX30	9.25302764280908e-10	1.61531051473484	0.182	0.068	1.2349090692093e-05	1	TEX30
DIP2A.1	9.59263613149243e-10	-1.35649848502961	0.161	0.34	1.28023321810898e-05	1	DIP2A
GLIPR2.1	9.60205424746166e-10	-0.8682667091521	0.366	0.548	1.28149015986623e-05	1	GLIPR2
MRPS7	9.80418885794138e-10	1.6202830159588	0.151	0.049	1.30846704498086e-05	1	MRPS7
EIF4G2.1	9.96839768182496e-10	0.577290225916213	0.695	0.525	1.33038235461636e-05	1	EIF4G2
TXLNA.1	1.08029875296054e-09	1.11292841432365	0.288	0.139	1.44176671570114e-05	1	TXLNA
N4BP1.1	1.08466921927882e-09	0.611308192141591	0.658	0.486	1.44759954004951e-05	1	N4BP1
GNG2	1.08655723304645e-09	1.69116127782578	0.123	0.034	1.45011928322379e-05	1	GNG2
LRRFIP1.1	1.09110964862563e-09	0.911928588265756	0.387	0.221	1.45619493705577e-05	1	LRRFIP1
AC008105.3.1	1.13006952862561e-09	1.59405252266251	0.175	0.064	1.50819079290374e-05	1	AC008105.3
POLD4	1.17941637612259e-09	-1.0401775791037	0.26	0.441	1.57404909557321e-05	1	POLD4
AHR	1.22877365633812e-09	2.02521890346159	0.14	0.044	1.63992132174885e-05	1	AHR
PARP8.1	1.24761257111095e-09	-0.996767456162997	0.271	0.456	1.66506373740467e-05	1	PARP8
GTF2F2	1.26919504960252e-09	0.931439942554707	0.298	0.143	1.69386771319953e-05	1	GTF2F2
MAST3	1.30207174668211e-09	1.13694117423109	0.308	0.158	1.73774495312194e-05	1	MAST3
CNBP.1	1.32238954926695e-09	0.457666384484523	0.815	0.688	1.76486109245167e-05	1	CNBP
EIF4H	1.35273280099377e-09	0.824338351695079	0.435	0.26	1.80535719620629e-05	1	EIF4H
FOXP4.1	1.38109893208869e-09	1.14040474524189	0.277	0.133	1.84321463476557e-05	1	FOXP4
BPTF	1.38722341029302e-09	-0.713842267969012	0.497	0.665	1.85138836337707e-05	1	BPTF
H2AFY	1.41137843973131e-09	0.792731528536592	0.469	0.288	1.88362566566541e-05	1	H2AFY
SIAH2	1.48134696984725e-09	1.71912518180027	0.205	0.085	1.97700566595813e-05	1	SIAH2
KLRB1.1	1.49462505251791e-09	-0.612162177313113	0.699	0.798	1.99472659509041e-05	1	KLRB1
SKI	1.54573852749446e-09	-1.14154227162816	0.216	0.398	2.06294263879411e-05	1	SKI
TRAF3	1.57077188652998e-09	0.965453819862129	0.363	0.201	2.09635215976291e-05	1	TRAF3
DHX15.1	1.60346613582468e-09	1.29183439166379	0.205	0.083	2.13998590487161e-05	1	DHX15
EIF3F	1.60594794538372e-09	-0.648169569133133	0.568	0.714	2.14329812790911e-05	1	EIF3F
SNRPF.1	1.61137272071443e-09	0.779581832072633	0.479	0.305	2.15053803306548e-05	1	SNRPF
TRIM28.1	1.64177815379671e-09	0.752092874191448	0.49	0.305	2.19111712405709e-05	1	TRIM28
DYNLT3	1.65130732356839e-09	1.81112599746922	0.11	0.028	2.20383475403438e-05	1	DYNLT3
PWP1	1.70301544812228e-09	0.906444188780134	0.401	0.232	2.27284441706399e-05	1	PWP1
RPA3.1	1.71345831373583e-09	1.06631869204518	0.336	0.181	2.28678146551184e-05	1	RPA3
NUP188	1.81108143725024e-09	1.36870781764804	0.182	0.068	2.41706928615416e-05	1	NUP188
AARS.1	1.83637730804702e-09	1.51447449897806	0.175	0.065	2.45082915531955e-05	1	AARS
FAM214A	1.85358825049405e-09	-1.80378060559785	0.079	0.235	2.47379887910936e-05	1	FAM214A
RNF44.1	1.95653822882656e-09	-1.48175260098183	0.116	0.283	2.61119592019193e-05	1	RNF44
HGSNAT.1	1.9638894699446e-09	1.48272334219457	0.178	0.066	2.62100688658806e-05	1	HGSNAT
PSMB3.1	2.02551256850191e-09	0.937939805382608	0.377	0.213	2.70324907392264e-05	1	PSMB3
WSB2	2.03318672186552e-09	1.17608975637656	0.233	0.101	2.71349099900172e-05	1	WSB2
APBB1IP	2.07039605144245e-09	0.609259683017994	0.705	0.556	2.76315057025509e-05	1	APBB1IP
TRG-AS1	2.11925785288204e-09	-1.42769556321869	0.154	0.327	2.82836153045638e-05	1	TRG-AS1
RPS4Y1	2.12239922357212e-09	-0.569989180101153	0.688	0.801	2.83255400377935e-05	1	RPS4Y1
RESF1.1	2.15312389139893e-09	-1.03177829355441	0.247	0.426	2.87355914546101e-05	1	RESF1
RHOC	2.17323880558777e-09	0.951591348600929	0.466	0.301	2.90040450993744e-05	1	RHOC
ARID3A.1	2.17693468137101e-09	-2.46055199456184	0.038	0.176	2.90533702575775e-05	1	ARID3A
ARL6IP5	2.27597645843527e-09	0.672865479737959	0.726	0.63	3.03751818142771e-05	1	ARL6IP5
BMS1.1	2.31256870514014e-09	1.01198652228334	0.322	0.168	3.08635419388002e-05	1	BMS1
UBE2I	2.32362858838766e-09	0.545548865296236	0.692	0.532	3.10111471406217e-05	1	UBE2I
SNHG17.1	2.34935710934529e-09	1.45901827459078	0.192	0.076	3.13545199813223e-05	1	SNHG17
EZH2	2.36491184545808e-09	1.44677112503171	0.147	0.048	3.15621134894835e-05	1	EZH2
RER1	2.36821777544259e-09	0.764459747093529	0.507	0.332	3.16062344310568e-05	1	RER1
PIP4K2A.1	2.36844543016772e-09	-0.679636292145477	0.497	0.671	3.16092727110183e-05	1	PIP4K2A
CAMK2D	2.51160940383632e-09	1.24748401547027	0.229	0.1	3.35199391035995e-05	1	CAMK2D
GEMIN4	2.583379929538e-09	2.02140747173163	0.11	0.029	3.44777885396142e-05	1	GEMIN4
CLSTN3	2.62342003887656e-09	-1.9067377461565	0.062	0.211	3.50121638388466e-05	1	CLSTN3
GMFB	2.63819888148878e-09	1.26412856471393	0.209	0.086	3.52094022723493e-05	1	GMFB
REXO2.1	2.68544153514158e-09	1.02808235669245	0.322	0.168	3.58399027279996e-05	1	REXO2
LYAR.1	2.69346698935983e-09	-0.978789465573079	0.473	0.594	3.59470104399963e-05	1	LYAR
DEGS1.1	2.70327851783138e-09	1.08872677593002	0.284	0.139	3.60779550989776e-05	1	DEGS1
TRAM1.1	2.74948707875016e-09	0.665901202404619	0.634	0.464	3.66946545529996e-05	1	TRAM1
AKAP8	2.78320783032084e-09	1.25666499206351	0.247	0.113	3.7144691703462e-05	1	AKAP8
MOGS	2.92485062750472e-09	0.9925900305352	0.284	0.138	3.90350564746781e-05	1	MOGS
ANKHD1	2.95314750687568e-09	0.757611544652043	0.462	0.285	3.94127066267628e-05	1	ANKHD1
COX5B	3.07669420022192e-09	0.516842238883019	0.812	0.692	4.10615607961618e-05	1	COX5B
RBPJ.1	3.09483116665454e-09	0.689728261964257	0.671	0.534	4.13036167501714e-05	1	RBPJ
SEC61A1	3.11245202665192e-09	1.10869335260464	0.288	0.142	4.15387847476966e-05	1	SEC61A1
TSN	3.1279926301324e-09	1.06811312843134	0.301	0.154	4.17461896417471e-05	1	TSN
SMIM14.1	3.16319883966617e-09	-1.92748502398737	0.072	0.222	4.22160517141848e-05	1	SMIM14
P2RY8	3.31454802593814e-09	-1.84898140125675	0.055	0.201	4.42359579541704e-05	1	P2RY8
WDR75	3.32178085602933e-09	1.26149313417395	0.188	0.073	4.43324873045674e-05	1	WDR75
SUPT4H1	3.4402431604515e-09	0.779691838189334	0.49	0.316	4.59134852193857e-05	1	SUPT4H1
SLIRP	3.49510112146108e-09	1.0335825599257	0.329	0.177	4.66456195670196e-05	1	SLIRP
NFKBIE	3.57944605308003e-09	1.57009717846483	0.161	0.058	4.77712870244061e-05	1	NFKBIE
CEP78.1	3.58536750120961e-09	-1.21555084292743	0.24	0.41	4.78503146711434e-05	1	CEP78
MX1.1	3.60830867426155e-09	0.977035001591598	0.39	0.226	4.81564875666946e-05	1	MX1
SLC10A3	3.75432245491273e-09	1.28565602357355	0.226	0.099	5.01051874832653e-05	1	SLC10A3
CERK.1	3.92135962932861e-09	-1.14693756569111	0.161	0.34	5.23344656130197e-05	1	CERK
FCER1G.1	3.95923061371765e-09	-0.92866339676292	0.284	0.459	5.28398917706757e-05	1	FCER1G
LPXN	4.0836530069383e-09	0.828821143758717	0.527	0.371	5.45004330305985e-05	1	LPXN
HIST1H1C.1	4.08716201353545e-09	-1.16485687783379	0.219	0.393	5.45472642326441e-05	1	HIST1H1C
GTF2A2.1	4.09602008036601e-09	0.761085913098192	0.493	0.323	5.46654839925647e-05	1	GTF2A2
SLC43A2	4.18718539001351e-09	2.16581149856578	0.106	0.028	5.58821762151203e-05	1	SLC43A2
UBL5	4.42244116851759e-09	0.469168069075127	0.818	0.677	5.90218998350358e-05	1	UBL5
PRRC2B.1	4.44180546582741e-09	-0.861392616135676	0.325	0.507	5.92803357469326e-05	1	PRRC2B
GNL3L	4.77690830798256e-09	0.851631299517913	0.373	0.207	6.37526182783353e-05	1	GNL3L
ILF3	4.88058952136591e-09	0.725678169744702	0.51	0.34	6.51363477521494e-05	1	ILF3
CELF2.1	4.91125594243686e-09	-0.698639168288549	0.428	0.61	6.55456218077624e-05	1	CELF2
SSRP1.1	4.99854009342372e-09	0.960890180392812	0.37	0.212	6.6710516086833e-05	1	SSRP1
GNL1.1	5.07414006061234e-09	1.13544406015086	0.305	0.16	6.77194732489323e-05	1	GNL1
YWHAQ.1	5.15043296704493e-09	0.457621413226577	0.774	0.598	6.87376783781817e-05	1	YWHAQ
DAZAP1	5.24786540956816e-09	0.799445849931701	0.397	0.228	7.00380117560967e-05	1	DAZAP1
PLEK.1	5.26939149410342e-09	0.818421429552816	0.798	0.69	7.03252988803043e-05	1	PLEK
PITPNB.1	5.40573900799253e-09	0.791541225742038	0.455	0.282	7.21449928006683e-05	1	PITPNB
YDJC.1	5.41125403940946e-09	1.03749561489137	0.312	0.164	7.22185964099587e-05	1	YDJC
KDELR2	5.43168951305486e-09	1.37060643116285	0.192	0.078	7.24913282412302e-05	1	KDELR2
MFAP1	5.48609675958164e-09	0.74553306019645	0.411	0.237	7.32174473533765e-05	1	MFAP1
MMD	5.61436024631706e-09	1.90190707754803	0.106	0.028	7.49292518473475e-05	1	MMD
PINX1.1	5.73690245227149e-09	1.5303804150802	0.185	0.074	7.65647001280153e-05	1	PINX1
PUS1	5.75511630437034e-09	1.60524538149251	0.127	0.038	7.68077821981266e-05	1	PUS1
MICOS13.1	5.81165139843512e-09	0.98018711659068	0.404	0.247	7.75622995635151e-05	1	MICOS13
FAM117A.1	5.93999184334913e-09	-1.44615697345377	0.113	0.273	7.92751311413375e-05	1	FAM117A
CPSF4	5.94972407695149e-09	1.36720633486954	0.175	0.066	7.94050175309946e-05	1	CPSF4
SNRPA1	6.00184649796942e-09	1.11638171668863	0.288	0.146	8.01006433618998e-05	1	SNRPA1
PCMTD1.1	6.14543460904288e-09	-0.832076734969079	0.336	0.51	8.20169702922863e-05	1	PCMTD1
RPL24	6.50371095863385e-09	-0.282230967223077	0.993	0.993	8.67985264539274e-05	1	RPL24
CSTB	6.78642864638476e-09	0.643544577333515	0.64	0.461	9.05716767146511e-05	1	CSTB
CD226	6.80025717334469e-09	1.51742106636765	0.216	0.097	9.07562322354582e-05	1	CD226
ARRDC2.1	7.27521426063285e-09	0.971070513580023	0.37	0.215	9.7095009522406e-05	1	ARRDC2
WDR89	7.44587663610798e-09	1.13681702571959	0.24	0.11	9.9372669585497e-05	1	WDR89
NUP88.1	7.57683233866166e-09	1.3585222227417	0.202	0.085	0.000101120404391779	1	NUP88
ARF6	7.58342305300854e-09	0.605863540936668	0.777	0.671	0.000101208364065452	1	ARF6
HDAC2.1	7.69294274013883e-09	0.976610249714185	0.318	0.168	0.000102670013809893	1	HDAC2
GNA13.1	8.01136400373157e-09	0.839774394788462	0.476	0.319	0.000106919663993802	1	GNA13
NUP153	8.37256446366714e-09	0.889918525539389	0.377	0.22	0.000111740245332102	1	NUP153
RPL39.1	8.43917986390612e-09	-0.500609393588566	0.86	0.893	0.000112629294463691	1	RPL39
KLHL6	8.71107447937038e-09	-1.19462464022554	0.144	0.312	0.000116258000001677	1	KLHL6
AC147651.4	8.71292905179456e-09	2.0176224284915	0.11	0.031	0.00011628275112525	1	AC147651.4
PSTPIP1	8.79209832473771e-09	-1.43621780894114	0.11	0.268	0.00011733934424195	1	PSTPIP1
RPL5	8.80716239550623e-09	-0.380357705251286	0.959	0.979	0.000117540389330426	1	RPL5
CLCF1	9.12023555437812e-09	1.57147989136866	0.151	0.053	0.00012171866370873	1	CLCF1
RAB21	9.2348093672384e-09	0.765566558226603	0.524	0.369	0.000123247765815164	1	RAB21
LUC7L2.1	9.286798212895e-09	0.737780545290344	0.493	0.323	0.000123941608949297	1	LUC7L2
CSNK2B	9.36353284215438e-09	0.578589915069531	0.664	0.484	0.000124965709311392	1	CSNK2B
CARD16.1	9.4031773156565e-09	-0.860208173329396	0.247	0.43	0.000125494804454752	1	CARD16
LINC00996.1	9.4548865417534e-09	-2.33799827213772	0.058	0.196	0.000126184915786241	1	LINC00996
NOL9	9.48432271691168e-09	1.09827544590879	0.24	0.11	0.000126577770979903	1	NOL9
OTUD4	9.52131612101365e-09	1.69537907152345	0.137	0.045	0.000127071484951048	1	OTUD4
MBD3.1	9.66129862273944e-09	1.2498630139785	0.205	0.087	0.000128939691419081	1	MBD3
CNOT4	9.72651822854207e-09	0.700713007279899	0.449	0.277	0.000129810112278122	1	CNOT4
ARRB2.1	9.79688367829492e-09	-1.12590090755587	0.195	0.364	0.000130749209570524	1	ARRB2
AHI1.1	1.00251249819105e-08	0.876490256093328	0.37	0.208	0.000133795318008578	1	AHI1
UBR4	1.00450414755781e-08	1.0316941595115	0.308	0.162	0.000134061123533065	1	UBR4
GLRX.1	1.02072285405064e-08	-3.55653262427909	0.01	0.123	0.000136225672101598	1	GLRX
DERL2	1.0245891587067e-08	0.910189765495161	0.377	0.217	0.000136741669120997	1	DERL2
MAPK13	1.0317785052381e-08	1.46122204655708	0.185	0.075	0.000137701159309077	1	MAPK13
SLC66A2.1	1.04147862288142e-08	1.36499232503892	0.199	0.084	0.000138995737009754	1	SLC66A2
PBXIP1	1.0475653627762e-08	-1.30106917500733	0.158	0.322	0.000139808073316112	1	PBXIP1
DDIT4	1.05350275636195e-08	-1.00061564879075	0.11	0.274	0.000140600477864066	1	DDIT4
STMN3	1.0682388732479e-08	-2.94362757924843	0.021	0.14	0.000142567160023665	1	STMN3
TRAC.1	1.09265102776833e-08	0.760222740320199	0.356	0.201	0.000145825206165961	1	TRAC
NANS	1.12584925945663e-08	1.4896166709088	0.158	0.058	0.000150255842167082	1	NANS
SCO2	1.15721629743922e-08	0.998029578913579	0.305	0.16	0.000154442087056239	1	SCO2
BDP1.1	1.20797495267103e-08	0.642169944641808	0.61	0.429	0.000161216337183476	1	BDP1
AC004687.1.1	1.21020253429024e-08	-0.431564018755972	0.815	0.904	0.000161513630226375	1	AC004687.1
ADSL	1.21454881670283e-08	1.45321463828862	0.164	0.062	0.00016209368507716	1	ADSL
TRBC2.1	1.22177547111997e-08	0.398401129426038	0.849	0.697	0.000163058154375671	1	TRBC2
MEPCE.1	1.22353453550589e-08	1.30588941958909	0.199	0.084	0.000163292919108616	1	MEPCE
UQCRB	1.27585591466087e-08	-0.458129013195523	0.747	0.848	0.000170275730370639	1	UQCRB
LLPH	1.28853337422715e-08	0.859716353053971	0.397	0.238	0.000171967664124355	1	LLPH
PPME1	1.29198945642952e-08	1.4899049091871	0.137	0.045	0.000172428912855083	1	PPME1
CRY1	1.29266822406667e-08	1.29308005170203	0.229	0.106	0.000172519501183938	1	CRY1
SLC15A4	1.30993461826157e-08	0.769479402003487	0.476	0.308	0.000174823874153189	1	SLC15A4
CNN2	1.32168153256886e-08	-1.78204480621393	0.065	0.207	0.00017639161733664	1	CNN2
GFM1.1	1.33155909971004e-08	1.18179412000332	0.25	0.121	0.000177709877447302	1	GFM1
LAMTOR5.1	1.362023536273e-08	0.669834439999173	0.555	0.395	0.000181775661150995	1	LAMTOR5
CALM2.1	1.40214784597089e-08	0.484507337636261	0.798	0.653	0.000187130651523275	1	CALM2
